,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
YIPF3,-0.104259620104881,7.07386754083543,-1.05873343290061,0.297071293575002,0.568838791247659,-7.0717207246488,YIPF3
SLC4A7,-0.367897487375574,3.38994898270938,-1.05855903302381,0.297149620089575,0.568852423291616,-5.9467802557447,SLC4A7
CADPS2,-0.228974391823066,5.01826828473145,-1.05850696276152,0.297173008692211,0.568852423291616,-6.4467637949342,CADPS2
KATNIP,0.329994637438216,3.74064697206299,1.05836649595715,0.297236109121968,0.568882667792792,-6.21889078001769,KATNIP
TSEN54,0.146084607743031,5.80822752140277,1.0580625834419,0.297372664553788,0.56905346644207,-6.74068287878957,TSEN54
BCL2,-0.668593229879287,-0.410527969307733,-1.05788578396201,0.297452125083698,0.569114971107483,-5.39542960836559,BCL2
PXMP4,-0.184312515955706,5.09373573670869,-1.05775138476194,0.297512539197197,0.569140020506551,-6.58952643670321,PXMP4
SSRP1,0.155541061955184,5.60999941205715,1.05763153510171,0.297566420331988,0.569152566369724,-6.7061350319187,SSRP1
LMNTD2,-0.3155134915171,2.76352840939281,-1.0572971642628,0.297716780321558,0.569349613122496,-5.94319459234932,LMNTD2
FKBP3,0.152191466574073,5.46668419736431,1.05682293015127,0.297930124948298,0.569667029054559,-6.64424974889547,FKBP3
ALDH7A1,-0.11859722096416,6.64328176644119,-1.05633714530905,0.298148776451593,0.569994489649231,-6.98927844433407,ALDH7A1
SPATA2L,-0.228467925808153,4.50461734195816,-1.05623016287541,0.298196944219241,0.569995970776353,-6.42922111494735,SPATA2L
CFAP298,-0.305795057491943,2.71120755218976,-1.05541045522723,0.298566189417136,0.570611085351961,-5.89980849582045,CFAP298
NCOA2,0.258351042204801,4.89891147087048,1.05578254890367,0.298690972986599,0.57070595859703,-6.55560331088873,NCOA2
SPTLC2,-0.119051323301067,6.68024969519053,-1.0550897631072,0.298710734960364,0.57070595859703,-6.99249066018224,SPTLC2
ZNF91,-0.192781673086259,5.12687994869954,-1.05487873668515,0.298805877489137,0.570797059809697,-6.53658747697553,ZNF91
NNT,-0.122410155531701,6.82530096530947,-1.05436546825952,0.299037375774227,0.571096817837,-7.03574043386523,NNT
CAPZA2,-0.0905853192618284,8.45744092202908,-1.05428753976068,0.299072534609849,0.571096817837,-7.33723588368157,CAPZA2
FJX1,0.439836193619448,2.27887187404044,1.0541604606233,0.29912987481175,0.571096817837,-5.79651613238669,FJX1
TMEM201,-0.353031913280603,3.71168823796302,-1.05394746937487,0.29922599714833,0.571096817837,-6.09059366478157,TMEM201
ZRANB3,0.462024145693014,2.12564203889491,1.05391211660937,0.299241953831231,0.571096817837,-5.78832499156128,ZRANB3
TEX264,-0.0933802335422413,7.23110972010807,-1.0538711789167,0.299260432045057,0.571096817837,-7.11507517542726,TEX264
DDIT4,-0.257265070169355,6.10758111110642,-1.05576561034628,0.29929518939275,0.571096817837,-6.67452008124387,DDIT4
FUS,0.10601955792402,7.14749806778853,1.05335232426378,0.299494698463635,0.571386855714172,-7.08771100597703,FUS
CNOT1,0.208095998289332,8.6180934439466,1.0643151790679,0.299625486379637,0.571474488611013,-7.3854255511769,CNOT1
COMMD2,-0.155374871705688,5.57700986426003,-1.05295879164011,0.299672466272791,0.571474488611013,-6.6296181699243,COMMD2
PCDH19,0.674126400690427,0.235802575149614,1.05291989627261,0.299690040200577,0.571474488611013,-5.47065918476994,PCDH19
ABHD11,0.107990818736283,6.67782115604477,1.05282992242757,0.29973069544843,0.571474488611013,-6.95387377428665,ABHD11
BLNK,0.315575395517909,3.18142740401197,1.05260865591008,0.299830692448247,0.571544270691029,-5.97107209265069,BLNK
DDX21,0.16726861906734,6.26379406313489,1.05253864185715,0.299862338742861,0.571544270691029,-6.78192341895001,DDX21
TATDN3,0.353924241172966,3.40375764767507,1.05208683876822,0.300066609283383,0.57184298999386,-6.04224399277554,TATDN3
PPAT,0.214678159232541,5.04072630735898,1.05189307076581,0.300154245910747,0.571919378258643,-6.45447319672596,PPAT
RPS15A,-0.223835003447034,4.21552167554559,-1.05165290720669,0.300262890855721,0.57203576561409,-6.28945151117947,RPS15A
ALDH1L2,0.69411087494904,-0.524386338399505,1.05118150035822,0.30047622496872,0.572351529569021,-5.40830413383834,ALDH1L2
PABIR2,0.242691981683401,4.12177998149657,1.05069229546694,0.300697725021045,0.572679826244866,-6.30339658936916,PABIR2
MFSD14A,0.490908289145785,0.566679834762722,1.05059054744093,0.300743808311514,0.572679826244866,-5.50212720530821,MFSD14A
MAN2B2,-0.137066733211797,6.30298285579443,-1.05048451714658,0.300791836335518,0.572680610354168,-6.92387138205928,MAN2B2
KDM5B,-0.177610892610214,6.27311431929805,-1.05092460539795,0.300857788671023,0.57271551509123,-6.91657864231383,KDM5B
SHARPIN,-0.113291590446117,6.39440890465541,-1.05008643158358,0.30097220281661,0.572842646506627,-6.89631164347384,SHARPIN
FAM185A,0.39784241776441,3.05066684275412,1.04997931874326,0.301020746844929,0.572844386440501,-6.00701845778132,FAM185A
RHOT1,0.196828233764275,4.92891885212749,1.04906063023107,0.301437324271727,0.573546384909993,-6.50135419353854,RHOT1
COL5A3,-0.481130794100285,-0.169539147647274,-1.04847074748917,0.301705016550805,0.573964921552757,-5.52371439946668,COL5A3
MTCL1,-0.589285425335877,0.0816061397471956,-1.04813033961212,0.301859570810267,0.574168125594667,-5.43303289004789,MTCL1
SMC5,0.210116111269499,4.625385264433,1.04750286081016,0.302144607065052,0.574532753411326,-6.43230698982338,SMC5
