,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
SNX10,0.921051732733986,2.0635117521079,1.78059188946882,0.0837792636018358,0.266780269581096,-4.50161934976297,SNX10
TRPC4AP,-0.143255727986784,7.93193638870097,-1.78058395533074,0.0837805835376902,0.266780269581096,-6.06025480644817,TRPC4AP
SGSH,-0.30677281610502,5.71398141794251,-1.78029551339287,0.0838285811321902,0.266862452429024,-5.46772073072748,SGSH
DHX9,0.131685197748141,8.20151628077402,1.78011239014996,0.0838590654407524,0.266888854209031,-6.10278422885273,DHX9
ZNF830,-0.41186592796869,3.5566876769881,-1.77995398276585,0.0838854428855835,0.266902175022464,-4.95438602617704,ZNF830
UGT1A8,-0.744950631409842,0.37255884120277,-1.77973034101688,0.0839226948650385,0.266940030769913,-4.4166765789385,UGT1A8
FHOD1,-0.709922085560815,0.631112092059718,-1.77961609140365,0.0839417308033435,0.266940030769913,-4.45964348392656,FHOD1
HSD17B6,-1.02229541195634,0.418898700010599,-1.77932754237907,0.083989824246369,0.266976662245382,-4.4147925098795,HSD17B6
SEPTIN6,-0.364005708228066,4.1222324042091,-1.77923019549593,0.0840060546322015,0.266976662245382,-5.07406070421592,SEPTIN6
TACC1,-0.428376240768837,4.79699538021828,-1.77933307377508,0.084019844233705,0.266976662245382,-5.19899154412806,TACC1
DDR1,0.196524307046015,8.38045151870836,1.78380909055512,0.084321574873505,0.267864654253472,-6.14226763149988,DDR1
ZNF607,-0.515953361413139,3.77087157545237,-1.77697959713568,0.0844738042570088,0.26827738151546,-5.04191845174365,ZNF607
VWA5A,-0.990543247350938,-0.550104236445801,-1.77623980660601,0.0845059266635681,0.268308548041904,-4.36536316294261,VWA5A
MAP3K3,0.405033765049927,4.09866996399711,1.77552062972838,0.084626517946693,0.268620515002607,-5.087407915293,MAP3K3
SNX30,-0.268684557039151,6.11112003523484,-1.77624781956282,0.0846534675622653,0.26863515946474,-5.67188061706072,SNX30
AKAP17A,0.321305984753321,4.83411791994582,1.7748378461433,0.0847411412507148,0.268842444163109,-5.28038673772647,AKAP17A
TMEM44,-0.218964031391852,5.64545601816833,-1.77456926156962,0.0847862661926529,0.26891327392379,-5.59760366607154,TMEM44
COPS5,-0.241434562685185,5.2672242526478,-1.77441411965887,0.0848123408550825,0.26891327392379,-5.40206654093391,COPS5
ZNF766,-0.226314355250651,6.255408661711,-1.77425949798402,0.0848383348171504,0.26891327392379,-5.71052092659478,ZNF766
FHIT,-0.432220995806716,3.0118385069446,-1.77417285352324,0.0848529038447479,0.26891327392379,-4.81013933804942,FHIT
ATG9A,-0.176453947194184,7.2556951863934,-1.77385775956424,0.0849059038349728,0.268932291322426,-5.89819475607264,ATG9A
NCOA5,-0.191545195660464,5.99933509205132,-1.77371763129511,0.0849294829134135,0.268932291322426,-5.63241889239699,NCOA5
ZNF91,0.270950983473703,5.12687994869954,1.77361627855536,0.0849465407627141,0.268932291322426,-5.41934579168489,ZNF91
MAP7,-0.140719240890459,7.38160656915557,-1.77351924368264,0.0849628746169521,0.268932291322426,-5.98065643068861,MAP7
ZSCAN22,-0.435980054982511,3.69615515931345,-1.77335212925089,0.0849910111593127,0.268932291322426,-4.99800626106955,ZSCAN22
NCOA4,-0.108237520160719,9.32805692655871,-1.77333990948979,0.0849930688714177,0.268932291322426,-6.30126927036599,NCOA4
PSMD9,-0.605111211167764,2.04175732177336,-1.77232588854651,0.0851639686500081,0.269365616721571,-4.61952237088942,PSMD9
APH1A,-0.168414149018504,7.04143776242788,-1.77226161990463,0.0851748100434137,0.269365616721571,-5.872428723637,APH1A
MRPL50,0.267237401564664,5.25852217380572,1.7720768176389,0.0852059905867286,0.269393388219397,-5.41055579179469,MRPL50
SUPV3L1,0.231421294759092,6.32177106089732,1.77082946428093,0.085416700837449,0.269922807669963,-5.71490048713531,SUPV3L1
