,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
MAT2B,-0.206038181908887,7.65554679429185,-2.60439545964746,0.0134788084226167,0.0734524825096564,-4.30230777138412,MAT2B
RTN4,-0.216542343241249,7.24705567377869,-2.60415331626363,0.0134867386964465,0.07346241227453,-4.34508765665728,RTN4
INTS13,0.312856460662525,6.09478530623094,2.60313276355979,0.0135202094253852,0.0736113892073826,-3.93195235413805,INTS13
ITFG1,-0.203920088272667,7.42734006463695,-2.60239029678776,0.0135446079713222,0.0737108597606753,-4.25955631629389,ITFG1
PPIL1,0.367569109095443,5.77297836395496,2.60199150034217,0.0135577297581988,0.0737488990510432,-3.8755647174846,PPIL1
VTCN1,-1.53191005018579,0.184046281674573,-2.60124652900246,0.0135822733004709,0.0738490058701462,-2.91206078666151,VTCN1
CRADD,-0.456270619071439,4.31300442701154,-2.59984468402965,0.0136285690425139,0.0740672389852304,-3.51987182375885,CRADD
SMARCAL1,-0.468449548032028,4.98940376099928,-2.59821452912251,0.013682587593941,0.07432722718714,-3.66689700249334,SMARCAL1
CTNNAL1,0.402633336891622,5.60795414650812,2.59795650233194,0.013691155913115,0.0743346378173521,-3.80420415036652,CTNNAL1
NPEPPS,-0.253312431142646,6.79259893793569,-2.59780127091651,0.0136963130791762,0.0743346378173521,-4.0996221884597,NPEPPS
FIGNL1,0.351268706664633,6.12912726994405,2.59708113252334,0.0137202612596749,0.0744310248850293,-3.97208493552488,FIGNL1
PDAP1,0.319301466403725,5.83998185000471,2.59510643198673,0.0137861280040271,0.0747546264672833,-3.88805215118241,PDAP1
MED14,-0.320581476396407,6.5609729078431,-2.59470602066553,0.013799519328971,0.0747738401252915,-4.11813422835738,MED14
AMIGO2,-0.463550508051077,6.02022610095092,-2.59462872779837,0.0138021056853868,0.0747738401252915,-3.73026737624214,AMIGO2
H2BC4,-1.03017242356947,1.78379086694694,-2.59395728305881,0.0138245922184863,0.074861940842744,-2.99919259678005,H2BC4
TSC22D1,-0.180591597330496,8.4187327714413,-2.59296084545223,0.0138580249141036,0.0750092104599119,-4.43713075392685,TSC22D1
LRRC75A,-0.594550823902463,4.37904908690834,-2.59080071961487,0.0139307578729195,0.0753689720816928,-3.60817113816337,LRRC75A
SLC17A5,-0.347251718543339,5.74286504285053,-2.59046543771006,0.0139420785275614,0.0753963032603329,-3.89816366792545,SLC17A5
ISX,-1.00619229318485,2.52297640513723,-2.58972606095159,0.0139670732344629,0.0754975235015215,-3.15947425701354,ISX
CDKN3,0.338201875084131,5.8703054710928,2.58952941960827,0.0139737276603373,0.0754995609033587,-3.90630612414039,CDKN3
SLC41A2,0.331576455278747,5.40972670168527,2.58885711644098,0.0139965007494629,0.0755886459424294,-3.84048586001538,SLC41A2
NEMP2,0.576284877588934,4.52122428815087,2.58862791957464,0.0140042722011433,0.075596670450247,-3.5667307909135,NEMP2
GBP3,0.358484314458405,6.12547798694979,2.58834032702187,0.0140140293165512,0.0756154017901129,-3.88640766516201,GBP3
LHFPL2,0.57852180080192,5.37482409138884,2.60656003238557,0.0140447535460813,0.0757471977124302,-3.82560353433619,LHFPL2
GYS1,-0.247749623244132,7.40129519742533,-2.58378919197654,0.0141692709428185,0.0763845009544052,-4.29328557944822,GYS1
